date,total,power,traffic,residential_scope1,residential_scope2,industrial,avation,city,industrial_scope2
2021-03-04,2369.9822917987135,2265.913,,103.783,537.308,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-05,2420.1012917987136,2311.416,,108.399,540.012,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-06,2303.504291798714,2302.737,,0.481,540.811,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-07,2346.6002917987134,2206.125,,140.189,546.868,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-08,2384.0932917987134,2259.127,,124.68,546.354,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-09,2444.3402917987137,2306.693,,137.361,547.253,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-10,2477.7012917987136,2340.054,,137.361,551.521,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-11,2460.787291798714,2318.161,,142.34,551.605,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-12,2384.0132917987135,2233.112,,150.615,541.834,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-13,2187.1562917987135,2183.459,,3.411,537.034,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-14,2315.7622917987137,2183.277,,132.199,547.465,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-15,2435.4822917987135,2267.023,,168.173,545.126,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-16,2421.6052917987136,2284.125,,137.194,548.469,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-17,2417.6972917987136,2307.626,,109.785,548.267,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-18,2399.8612917987134,2335.444,,64.131,545.797,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-19,2385.1682917987137,2333.6,,51.282,537.959,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-20,2454.3772917987135,2312.865,,141.226,546.571,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-21,2379.113291798714,2242.966,,135.861,550.387,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-22,2276.3712917987136,2275.991,,0.094,548.611,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-23,2799.2822917987137,2218.129,,580.867,543.47,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-24,2348.2132917987137,2269.771,,78.156,548.328,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-25,2430.8772917987135,2305.9,,124.691,543.497,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-26,2383.0782917987135,2270.096,,112.696,539.481,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-27,2404.7262917987136,2282.388,,122.052,553.044,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-28,2194.0352917987134,2193.749,,0.0,566.33,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-29,2151.0292917987135,2055.096,,95.647,567.273,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-30,2225.5182917987136,2095.165,,130.067,564.786,0.2862917987137781,,Ujjain,0.115719087359395
2021-03-31,2335.1472917987135,2194.37,,140.491,566.158,0.2862917987137781,,Ujjain,0.115719087359395
2021-04-01,2356.440300486624,2239.647,,116.479,552.432,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-02,2420.6223004866238,2306.047,,114.261,555.036,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-03,2357.966300486624,2328.748,,28.904,557.118,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-04,2443.033300486624,2275.371,,167.348,561.781,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-05,2483.141300486624,2335.089,,147.738,569.41,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-06,2472.4413004866237,2335.322,,136.805,571.036,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-07,2333.5503004866237,2330.957,,2.279,563.273,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-08,2603.3543004866237,2388.282,,214.758,563.859,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-09,2507.224300486624,2366.731,,140.179,560.075,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-10,2534.042300486624,2358.379,,175.349,563.57,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-11,2428.9653004866236,2272.891,,155.76,565.25,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-12,2512.3923004866238,2352.98,,159.098,561.001,0.3143004866237436,,Ujjain,0.1414743764666592
2021-04-13,2370.7243004866236,2370.41,,0.0,577.3,0.3143004866237436,,Ujjain,0.1414743764666592
