date,total,power,traffic,residential_scope1,residential_scope2,industrial,avation,traffic_NOx,traffic_pm25,power_pm25
2022-01-26,878871.985,742072.977,42466.738,94332.27,221641.001,0.0,0.0,134.617,0.775,0.0
2022-01-27,901159.115,753463.3640000001,47892.133,99803.618,218839.321,0.0,0.0,150.86,1.135,0.0
2022-01-28,883761.825,766399.518,49660.666,67701.641,218530.137,0.0,0.0,155.478,1.239,0.0
2022-01-29,868551.512,770069.604,49349.807,49132.101,219126.364,0.0,0.0,156.206,1.219,0.0
2022-01-30,871534.951,769321.512,49653.229999999996,52560.209,220453.631,0.0,0.0,156.589,1.231,0.0
2022-01-31,909628.91,784799.045,46120.496,78709.36899999999,222337.187,0.0,0.0,141.791,0.931,0.0
2022-02-01,960835.7239999999,792137.452,50350.545,118347.727,222663.992,0.0,0.0,152.45,1.218,0.0
2022-02-02,921643.162,793016.692,50124.121999999996,78502.348,221286.589,0.0,0.0,152.821,1.2289999999999999,0.0
2022-02-03,884425.848,764615.11,50228.498,69582.24,224391.688,0.0,0.0,153.565,1.232,0.0
2022-02-04,907967.055,782297.657,50261.251000000004,75408.147,224544.386,0.0,0.0,154.436,1.2289999999999999,0.0
2022-02-05,927418.359,787897.625,50213.734,89307.0,222354.198,0.0,0.0,154.726,1.236,0.0
2022-02-06,944409.56,772414.653,49415.87,122579.037,221821.04,0.0,0.0,153.23499999999999,1.155,0.0
2022-02-07,924553.969,783472.29,46380.347,94701.332,221684.516,0.0,0.0,139.579,0.926,0.0
2022-02-08,920939.338,806262.682,49332.532999999996,65344.123,222897.902,0.0,0.0,150.762,1.162,0.0
2022-02-09,883640.944,791849.95,49421.974,42369.020000000004,223902.347,0.0,0.0,151.176,1.1909999999999998,0.0
2022-02-10,867145.2000000001,772436.246,49091.255000000005,45617.699,220225.372,0.0,0.0,149.61,1.17,0.0
2022-02-11,921421.0160000001,778850.959,49236.128,93333.929,217562.417,0.0,0.0,151.238,1.173,0.0
2022-02-12,927761.737,779933.833,50232.584,97595.31999999999,217229.025,0.0,0.0,154.449,1.261,0.0
2022-02-13,881910.342,768558.271,49978.473,63373.598,218404.335,0.0,0.0,153.117,1.186,0.0
2022-02-14,862476.319,773906.876,46265.283,42304.16,217711.574,0.0,0.0,140.924,0.9280000000000002,0.0
2022-02-15,874321.772,782345.809,49282.881,42693.082,217815.412,0.0,0.0,153.167,1.171,0.0
2022-02-16,907539.988,792154.061,49151.969,66233.958,218895.692,0.0,0.0,153.676,1.197,0.0
2022-02-17,929261.139,786461.48,49195.315,93604.344,217574.622,0.0,0.0,153.789,1.146,0.0
2022-02-18,904517.193,786716.573,49252.344,68548.276,216219.675,0.0,0.0,154.955,1.199,0.0
2022-02-19,876477.853,778704.383,48244.855,49528.615,215336.433,0.0,0.0,154.58,1.095,0.0
2022-02-20,867397.427,767254.4029999999,48709.171,51433.853,215312.75,0.0,0.0,155.34,1.086,0.0
2022-02-21,896116.449,782372.852,44772.134,68971.463,214731.347,0.0,0.0,140.579,0.867,0.0
2022-02-22,946257.4,782109.327,48772.105,115375.968,215416.615,0.0,0.0,154.775,1.1380000000000001,0.0
2022-02-23,938705.0279999999,782847.732,48877.55,106979.746,218196.98,0.0,0.0,156.08,1.169,0.0
2022-02-24,945953.348,806081.878,49136.243,90735.227,218858.073,0.0,0.0,157.243,1.174,0.0
2022-02-25,888249.523,790959.439,49250.322,48039.762,217559.826,0.0,0.0,157.353,1.17,0.0
2022-02-26,871714.517,775819.284,48465.443,47429.79,215179.759,0.0,0.0,157.10500000000002,1.1320000000000001,0.0
2022-02-27,883396.258,744962.233,48744.747,89689.278,213762.245,0.0,0.0,156.584,1.078,0.0
2022-02-28,959289.723,781355.86,44382.093,133551.77,214980.151,0.0,0.0,142.207,0.8350000000000001,0.0
2022-03-01,948374.094,791429.936,50007.495,106936.663,216970.199,0.0,0.0,158.737,1.216,0.0
2022-03-02,881225.5,776282.7930000001,50015.68,54927.027,215049.684,0.0,0.0,159.383,1.202,0.0
2022-03-03,875496.0599999999,771062.806,50486.896,53946.358,216101.324,0.0,0.0,160.0,1.2409999999999999,0.0
2022-03-04,927929.922,793543.657,49490.188,84896.077,215391.504,0.0,0.0,159.639,1.161,0.0
2022-03-05,987451.03,804963.423,50248.003,132239.604,215577.169,0.0,0.0,160.27,1.2329999999999999,0.0
2022-03-06,917172.066,784846.832,50298.661,82026.573,216697.709,0.0,0.0,160.562,1.173,0.0
2022-03-07,887944.5970000001,787761.678,46081.654,54101.265,217174.844,0.0,0.0,145.348,0.9289999999999999,0.0
2022-03-08,894461.9600000001,792646.297,50875.99,50939.673,214858.554,0.0,0.0,158.999,1.281,0.0
2022-03-09,898937.415,802027.733,51237.89,45671.792,213950.019,0.0,0.0,159.676,1.337,0.0
2022-03-10,972136.921,813500.432,50589.363000000005,108047.126,215063.957,0.0,0.0,159.496,1.282,0.0
2022-03-11,986907.948,820337.179,49566.293,117004.476,214703.611,0.0,0.0,156.523,1.16,0.0
2022-03-12,972697.311,819489.848,51087.041,102120.42199999999,214299.613,0.0,0.0,159.556,1.32,0.0
2022-03-13,930767.259,799232.874,50654.059,80880.326,216347.02,0.0,0.0,157.511,1.194,0.0
2022-03-14,945273.845,816718.654,46487.287,82067.904,218024.05,0.0,0.0,144.533,0.973,0.0
2022-03-15,1008801.411,823223.863,50638.706,134938.842,218220.514,0.0,0.0,157.014,1.245,0.0
2022-03-16,1078784.057,831934.336,50948.436,195901.285,217940.056,0.0,0.0,158.541,1.299,0.0
2022-03-17,1020267.581,830333.796,50772.526,139161.259,219090.383,0.0,0.0,158.497,1.289,0.0
2022-03-18,922569.828,784079.044,51229.031,87261.753,218945.379,0.0,0.0,159.186,1.321,0.0
2022-03-19,904604.1510000001,790538.25,50942.195,63123.706,217680.747,0.0,0.0,158.922,1.293,0.0
2022-03-20,945543.795,805714.684,50698.768000000004,89130.343,218600.41,0.0,0.0,157.885,1.207,0.0
2022-03-21,1032389.701,829553.065,46475.655,156360.981,218899.84100000001,0.0,0.0,141.794,1.0,0.0
2022-03-22,1007918.95,834215.024,48472.21,125231.716,217797.375,0.0,0.0,149.978,1.082,0.0
2022-03-23,1001941.748,838062.731,48051.648,115827.369,218625.152,0.0,0.0,146.224,1.073,0.0
2022-03-24,996863.79,845502.52,48367.46,102993.81,219672.583,0.0,0.0,146.648,1.102,0.0
2022-03-25,982246.991,840350.823,47820.684,94075.484,220217.885,0.0,0.0,142.947,1.091,0.0
2022-03-26,1053011.885,834975.043,47034.971999999994,171001.87,220778.522,0.0,0.0,142.357,1.053,0.0
2022-03-27,1019620.474,811695.369,47336.308,160588.797,220384.019,0.0,0.0,139.933,0.981,0.0
2022-03-28,1015977.6140000001,828337.056,41800.648,145839.91,221115.447,0.0,0.0,124.402,0.7290000000000001,0.0
2022-03-29,1002370.372,839593.882,38865.179000000004,123911.311,220779.881,0.0,0.0,121.80499999999999,0.599,0.0
2022-03-30,1024947.069,856420.72,45852.866,122673.483,220887.114,0.0,0.0,136.625,1.023,0.0
2022-03-31,1082446.209,859022.112,46016.619,177407.478,220890.439,0.0,0.0,139.72299999999998,0.971,0.0
2022-04-01,1131520.895,861527.581,47188.577,222804.737,221670.296,0.0,0.0,152.611,1.0939999999999999,0.0
2022-04-02,1075781.855,857988.595,46825.1,170968.16,222795.762,0.0,0.0,150.034,1.097,0.0
2022-04-03,1023346.845,831394.639,48224.941,143727.26499999998,221895.439,0.0,0.0,152.82500000000002,1.1239999999999999,0.0
2022-04-04,1028458.983,863186.12,43455.015,121817.848,221498.643,0.0,0.0,137.841,0.9039999999999999,0.0
2022-04-05,1070139.643,872857.836,47854.305,149427.502,221257.699,0.0,0.0,152.811,1.16,0.0
2022-04-06,1091496.7079999999,860876.848,47370.371,183249.489,221329.881,0.0,0.0,150.635,1.136,0.0
2022-04-07,1085580.63,870433.6089999999,48460.818999999996,166686.202,221900.981,0.0,0.0,153.026,1.155,0.0
2022-04-08,1065164.923,865152.38,48605.092,151407.451,222721.381,0.0,0.0,152.688,1.172,0.0
2022-04-09,1044959.639,869637.625,48317.181,127004.833,223818.717,0.0,0.0,153.018,1.173,0.0
2022-04-10,1005250.191,841213.277,45923.663,118113.251,224065.371,0.0,0.0,144.65,0.88,0.0
2022-04-11,1057413.7419999999,856418.99,41607.335,159387.417,223260.785,0.0,0.0,131.455,0.673,0.0
2022-04-12,1065117.011,870120.976,47515.583,147480.452,223940.639,0.0,0.0,150.326,1.052,0.0
2022-04-13,1070711.223,874346.235,45881.058000000005,150483.93,225649.86299999998,0.0,0.0,146.635,0.9520000000000001,0.0
2022-04-14,1043878.361,867011.289,46084.014,130783.058,226610.904,0.0,0.0,145.895,1.002,0.0
2022-04-15,1034588.807,857377.382,47071.151,130140.27399999999,226755.846,0.0,0.0,147.085,1.039,0.0
2022-04-16,1086912.297,869711.977,47082.265,170118.055,227506.054,0.0,0.0,148.185,1.069,0.0
2022-04-17,1090812.117,833482.222,43026.421,214303.47400000002,228085.787,0.0,0.0,139.584,0.887,0.0
2022-04-18,1078739.367,859149.645,38556.53,181033.192,228042.556,0.0,0.0,124.41,0.613,0.0
2022-04-19,1076038.0960000001,871582.693,47222.658,157232.745,227940.037,0.0,0.0,148.095,1.059,0.0
2022-04-20,1045671.104,866991.89,44972.924,133706.29,227174.789,0.0,0.0,143.887,1.0330000000000001,0.0
2022-04-21,1033638.185,870308.609,44367.625,118961.951,225895.344,0.0,0.0,142.36599999999999,0.9680000000000001,0.0
2022-04-22,1089802.593,869854.425,44699.41,175248.758,226966.818,0.0,0.0,142.219,0.9960000000000001,0.0
2022-04-23,1066650.883,868952.29,44398.748,153299.845,227017.897,0.0,0.0,142.286,0.9830000000000001,0.0
2022-04-24,1049803.165,840253.976,41328.886,168220.303,227538.61000000002,0.0,0.0,135.26500000000001,0.753,0.0
2022-04-25,1047877.617,866429.405,37225.418,144222.794,228190.716,0.0,0.0,120.639,0.5519999999999999,0.0
2022-04-26,1068452.526,875290.701,44714.109,148447.71600000001,227608.665,0.0,0.0,142.90800000000002,0.991,0.0
2022-04-27,1128127.242,881936.076,45105.498,201085.668,228301.083,0.0,0.0,143.139,1.01,0.0
2022-04-28,1115879.5250000001,876493.936,43974.181,195411.408,228914.558,0.0,0.0,141.615,0.9470000000000001,0.0
2022-04-29,1117951.098,870619.294,44089.887,203241.91700000002,228679.20500000002,0.0,0.0,141.225,0.9420000000000001,0.0
2022-04-30,1041255.879,848611.21,44187.431,148457.238,227840.253,0.0,0.0,142.007,0.9530000000000001,0.0
2022-05-01,968611.677,807999.601,36503.417,124108.659,227893.735,0.0,0.0,111.67699999999999,0.489,0.0
2022-05-02,1010209.405,827328.4890000001,33582.785,149298.131,227685.521,0.0,0.0,103.056,0.37600000000000006,0.0
2022-05-03,1104865.872,827858.845,39142.372,237864.655,226118.695,0.0,0.0,120.021,0.717,0.0
2022-05-04,1073012.291,842387.091,38573.573000000004,192051.627,226490.674,0.0,0.0,120.52,0.7060000000000001,0.0
2022-05-05,1035793.583,839136.053,38846.278,157811.252,226411.167,0.0,0.0,120.694,0.7110000000000001,0.0
2022-05-06,1016193.874,864561.763,39174.396,112457.715,227965.104,0.0,0.0,120.591,0.7220000000000001,0.0
2022-05-07,1039689.707,858933.884,39249.537,141506.286,227575.096,0.0,0.0,120.918,0.725,0.0
2022-05-08,1063569.343,821795.548,38460.106,203313.689,227215.556,0.0,0.0,116.83500000000001,0.6010000000000001,0.0
2022-05-09,1046741.551,836580.219,34766.017,175395.315,228401.609,0.0,0.0,106.31299999999999,0.41500000000000004,0.0
2022-05-10,985179.278,823193.644,38094.595,123891.039,228336.098,0.0,0.0,117.285,0.7010000000000001,0.0
2022-05-11,949253.406,829335.323,37708.178,82209.905,228956.421,0.0,0.0,117.563,0.7000000000000001,0.0
2022-05-12,931733.3589999999,825646.054,37196.857,68890.448,229072.853,0.0,0.0,117.082,0.666,0.0
2022-05-13,1019539.486,814372.568,37249.271,167917.647,226152.171,0.0,0.0,116.69800000000001,0.643,0.0
2022-05-14,1027826.465,808399.941,36656.118,182770.406,225645.908,0.0,0.0,115.263,0.639,0.0
2022-05-15,1001834.631,786257.067,36507.597,179069.967,225949.049,0.0,0.0,113.158,0.5630000000000001,0.0
2022-05-16,990465.533,819783.0380000001,33166.733,137515.762,225016.552,0.0,0.0,102.878,0.36600000000000005,0.0
2022-05-17,1020985.9149999999,834632.888,36805.173,149547.854,224924.525,0.0,0.0,115.084,0.5890000000000001,0.0
2022-05-18,1029915.424,857414.472,36884.568,135616.384,225819.941,0.0,0.0,116.947,0.656,0.0
2022-05-19,1014203.532,849918.238,37244.007,127041.287,228680.643,0.0,0.0,117.942,0.669,0.0
2022-05-20,1029924.471,815983.196,36488.224,177453.051,228524.752,0.0,0.0,118.283,0.6100000000000001,0.0
2022-05-21,964507.194,744554.9,35669.139,184283.155,223543.233,0.0,0.0,118.26,0.56,0.0
2022-05-22,891607.403,694684.462,34644.523,162278.418,221363.935,0.0,0.0,111.264,0.36700000000000005,0.0
2022-05-23,907380.158,679327.71,31826.809,196225.639,220232.168,0.0,0.0,104.474,0.26599999999999996,0.0
2022-05-24,984857.94,737643.477,35677.903,211536.56,224520.788,0.0,0.0,117.93299999999999,0.559,0.0
2022-05-25,996471.157,794392.318,35866.87,166211.969,225446.381,0.0,0.0,118.486,0.56,0.0
2022-05-26,975324.218,803290.147,35022.615,137011.456,226366.659,0.0,0.0,117.154,0.535,0.0
2022-05-27,966153.526,791276.819,35388.916,139487.791,225148.089,0.0,0.0,118.684,0.5730000000000001,0.0
2022-05-28,1014269.371,786387.5549999999,35675.13,192206.686,224358.919,0.0,0.0,118.952,0.5810000000000001,0.0
2022-05-29,1052641.968,778960.581,35497.565,238183.822,225402.576,0.0,0.0,116.22800000000001,0.49100000000000005,0.0
2022-05-30,1090192.076,823601.621,32525.936999999998,234064.518,226171.97100000002,0.0,0.0,107.857,0.316,0.0
2022-05-31,1104271.143,835408.653,36602.935,232259.555,225250.695,0.0,0.0,119.297,0.5670000000000001,0.0
2022-06-01,1011364.005,827537.579,42768.864,141057.562,225940.038,0.0,0.0,132.084,0.799,0.0
2022-06-02,1016340.052,839319.357,42348.888,134671.807,227154.772,0.0,0.0,131.458,0.809,0.0
2022-06-03,1086357.805,837693.738,42454.938,206209.129,226023.746,0.0,0.0,131.796,0.802,0.0
2022-06-04,1109501.673,833094.8,42180.319,234226.554,226346.442,0.0,0.0,132.466,0.806,0.0
2022-06-05,1056451.8530000001,810251.861,41618.461,204581.53100000002,225673.431,0.0,0.0,129.278,0.736,0.0
2022-06-06,1001635.806,833466.857,39174.439,128994.51,226686.39500000002,0.0,0.0,117.856,0.5589999999999999,0.0
2022-06-07,1007241.046,839336.492,43226.327,124678.227,226670.048,0.0,0.0,133.30599999999998,0.831,0.0
2022-06-08,1031516.57,820924.403,43531.735,167060.432,224458.24300000002,0.0,0.0,134.466,0.863,0.0
2022-06-09,1059222.912,812108.2590000001,43516.618,203598.035,223517.944,0.0,0.0,134.119,0.844,0.0
2022-06-10,1043019.816,832809.128,43263.628,166947.06,224918.699,0.0,0.0,133.809,0.837,0.0
2022-06-11,984151.716,823898.991,43304.81,116947.91500000001,224888.098,0.0,0.0,134.0,0.845,0.0
2022-06-12,954936.312,800457.399,42416.132,112062.781,224748.441,0.0,0.0,131.234,0.75,0.0
2022-06-13,933585.957,840093.889,39861.4,53630.668000000005,226039.78100000002,0.0,0.0,119.36,0.5609999999999999,0.0
2022-06-14,1023051.029,851431.656,45391.924,126227.44900000001,225201.857,0.0,0.0,137.12199999999999,0.91,0.0
2022-06-15,974285.946,830633.428,45118.175,98534.343,224865.727,0.0,0.0,138.157,0.9510000000000001,0.0
2022-06-16,916682.4280000001,807541.248,45216.622,63924.558,223990.935,0.0,0.0,138.613,0.9430000000000001,0.0
2022-06-17,873403.659,794129.822,45218.386,34055.451,225171.699,0.0,0.0,138.424,0.935,0.0
2022-06-18,844307.3690000001,777606.199,44500.943999999996,22200.226,227529.524,0.0,0.0,138.621,0.909,0.0
2022-06-19,803482.112,722567.603,43616.564,37297.945,225295.418,0.0,0.0,135.94299999999998,0.8170000000000001,0.0
2022-06-20,831206.848,724643.299,39971.661,66591.888,224704.462,0.0,0.0,120.929,0.582,0.0
2022-06-21,836622.177,733774.55,46963.416000000005,55884.210999999996,225265.546,0.0,0.0,138.59,1.081,0.0
2022-06-22,901472.247,791035.583,45914.531,64522.133,228269.663,0.0,0.0,139.213,0.9490000000000001,0.0
2022-06-23,928263.556,824125.807,45493.699,58644.049999999996,227648.302,0.0,0.0,139.441,0.9500000000000001,0.0
2022-06-24,941108.242,815747.679,45398.239,79962.324,226557.828,0.0,0.0,139.04500000000002,0.9410000000000001,0.0
2022-06-25,954359.263,800998.843,45040.069,108320.351,225662.644,0.0,0.0,140.328,0.929,0.0
2022-06-26,908311.2069999999,782060.3200000001,43848.978,82401.909,225572.913,0.0,0.0,135.986,0.802,0.0
2022-06-27,892428.618,823136.378,40087.813,29204.427,226020.878,0.0,0.0,122.37299999999999,0.592,0.0
2022-06-28,901862.818,835231.282,44827.866,21803.67,226020.421,0.0,0.0,138.938,0.909,0.0
2022-06-29,857581.6410000001,796031.338,46027.716,15522.587,226451.66,0.0,0.0,140.334,0.976,0.0
2022-06-30,806233.122,736521.804,46306.914,23404.404,227664.908,0.0,0.0,141.69,1.003,0.0
2022-07-01,831958.117,727480.5920000001,42705.522000000004,61772.003,224995.593,0.0,0.0,130.223,0.8109999999999999,0.0
2022-07-02,822278.801,745693.483,42358.001000000004,34227.317,225898.491,0.0,0.0,130.294,0.795,0.0
2022-07-03,792093.747,727053.5380000001,42010.983,23029.226,225604.616,0.0,0.0,128.11599999999999,0.73,0.0
2022-07-04,838857.465,782391.1529999999,38937.941,17528.371,228118.181,0.0,0.0,114.515,0.5479999999999999,0.0
2022-07-05,860895.244,789610.8790000001,43315.236,27969.129,227717.772,0.0,0.0,129.379,0.79,0.0
2022-07-06,862713.5,787263.756,44089.39,31360.354,226950.146,0.0,0.0,130.419,0.833,0.0
2022-07-07,862899.983,792317.704,44189.494,26392.785,227350.902,0.0,0.0,131.078,0.832,0.0
2022-07-08,843985.919,776199.661,44000.362,23785.896,226184.76799999998,0.0,0.0,131.14600000000002,0.831,0.0
2022-07-09,798387.701,740989.272,44225.844000000005,13172.585000000001,225429.942,0.0,0.0,131.209,0.835,0.0
2022-07-10,754004.834,692966.574,43155.945,17882.315,222873.133,0.0,0.0,128.321,0.726,0.0
2022-07-11,797400.6460000001,720049.581,40099.649,37251.416,223924.976,0.0,0.0,115.212,0.5599999999999999,0.0
2022-07-12,791082.914,721918.997,44127.619,25036.298,222714.124,0.0,0.0,130.134,0.8089999999999999,0.0
2022-07-13,804030.723,733838.959,44063.534,26128.23,224565.681,0.0,0.0,130.368,0.824,0.0
2022-07-14,785398.553,721790.112,44584.111,19024.33,220623.198,0.0,0.0,131.38400000000001,0.845,0.0
2022-07-15,782306.318,719971.65,44333.604,18001.064,219483.005,0.0,0.0,130.986,0.836,0.0
2022-07-16,812640.3740000001,721542.264,44349.525,46748.585,221698.847,0.0,0.0,130.648,0.8290000000000001,0.0
2022-07-17,768815.087,694087.094,43725.239,31002.754,220677.268,0.0,0.0,129.231,0.761,0.0
2022-07-18,817265.16,751754.475,40571.198,24939.487,223128.498,0.0,0.0,115.747,0.552,0.0
2022-07-19,836659.599,763622.8470000001,44425.727,28611.025,222414.504,0.0,0.0,128.639,0.807,0.0
2022-07-20,806171.227,745566.528,44590.936,16013.763,223906.748,0.0,0.0,130.871,0.862,0.0
2022-07-21,774049.479,695689.356,43976.105,34384.018000000004,218462.446,0.0,0.0,127.641,0.792,0.0
2022-07-22,788867.58,718711.488,44910.38,25245.712,220657.299,0.0,0.0,130.761,0.865,0.0
2022-07-23,772658.072,702452.508,44640.619,25564.945,219190.62399999998,0.0,0.0,130.889,0.854,0.0
2022-07-24,709344.5599999999,652818.699,43710.061,12815.8,216115.772,0.0,0.0,128.273,0.745,0.0
2022-07-25,760998.393,700070.675,40203.44,20724.278,218583.933,0.0,0.0,115.501,0.553,0.0
2022-07-26,838520.271,749281.13,44684.859,44554.282,221521.934,0.0,0.0,131.149,0.852,0.0
2022-07-27,844971.598,759887.426,46006.959,39077.213,222304.224,0.0,0.0,132.409,0.951,0.0
2022-07-28,833304.775,751196.7880000001,46569.413,35538.574,221254.82,0.0,0.0,133.236,1.009,0.0
2022-07-29,830639.9550000001,762735.97,46963.141,20940.844,225984.571,0.0,0.0,133.219,1.077,0.0
2022-07-30,814331.3859999999,734009.478,47352.365999999995,32969.542,221405.299,0.0,0.0,133.97,1.133,0.0
2022-07-31,759773.7609999999,687699.109,47237.61,24837.042,218603.848,0.0,0.0,132.172,1.0170000000000001,0.0
2022-08-01,807110.784,720915.081,38298.848,47896.855,220258.93,0.0,0.0,107.04,0.468,0.0
2022-08-02,826436.862,743053.7459999999,43103.2,40279.916,220061.22699999998,0.0,0.0,120.881,0.756,0.0
2022-08-03,836766.271,773694.004,42987.594,20084.673,223255.213,0.0,0.0,121.427,0.766,0.0
2022-08-04,831296.695,771131.977,42561.62,17603.097999999998,225029.93,0.0,0.0,121.369,0.767,0.0
2022-08-05,805731.538,746588.9569999999,42410.142,16732.439,223750.721,0.0,0.0,120.687,0.765,0.0
2022-08-06,800051.263,724537.682,42764.888999999996,32748.692,220812.933,0.0,0.0,121.269,0.804,0.0
2022-08-07,751918.362,686833.542,41956.65,23128.170000000002,219127.97,0.0,0.0,120.43900000000001,0.701,0.0
2022-08-08,770762.272,706203.472,39017.911,25540.889,219439.434,0.0,0.0,108.05199999999999,0.499,0.0
2022-08-09,773498.423,707514.769,43732.137,22251.517,219185.689,0.0,0.0,120.943,0.8190000000000001,0.0
2022-08-10,771380.105,709782.036,44073.983,17524.086,216729.062,0.0,0.0,122.215,0.8510000000000001,0.0
2022-08-11,725527.725,661647.012,43741.509,20139.203999999998,212523.636,0.0,0.0,122.237,0.8390000000000001,0.0
2022-08-12,809750.177,698960.819,43753.341,67036.017,214390.51,0.0,0.0,121.94500000000001,0.8500000000000001,0.0
2022-08-13,813812.586,723696.572,43094.341,47021.673,215023.188,0.0,0.0,121.008,0.802,0.0
2022-08-14,730406.071,671245.392,41536.891,17623.788,213199.158,0.0,0.0,117.989,0.661,0.0
2022-08-15,685578.333,634862.228,37800.494,12915.610999999999,211160.335,0.0,0.0,104.896,0.462,0.0
2022-08-16,744383.36,681327.106,43658.645,19397.609,213147.257,0.0,0.0,118.88799999999999,0.779,0.0
2022-08-17,852752.451,721594.918,43797.458,87360.075,215129.381,0.0,0.0,119.132,0.787,0.0
2022-08-18,874872.6780000001,745416.283,44059.912000000004,85396.48300000001,215961.015,0.0,0.0,121.075,0.8190000000000001,0.0
2022-08-19,807228.273,737450.4890000001,43597.4,26180.384,216257.218,0.0,0.0,120.009,0.785,0.0
2022-08-20,789738.311,726670.079,43129.926,19938.306,215892.64800000002,0.0,0.0,119.62,0.784,0.0
2022-08-21,765207.406,697148.919,42571.311,25487.176,213517.082,0.0,0.0,118.911,0.706,0.0
2022-08-22,814411.468,738489.235,38977.679,36944.554000000004,214928.475,0.0,0.0,106.604,0.519,0.0
2022-08-23,863870.073,755304.527,43696.93,64868.616,218443.533,0.0,0.0,119.103,0.808,0.0
2022-08-24,820013.5970000001,742717.951,44046.798,33248.848,217535.829,0.0,0.0,120.984,0.8340000000000001,0.0
2022-08-25,835313.555,756395.067,44295.563,34622.925,216787.192,0.0,0.0,121.636,0.8350000000000001,0.0
2022-08-26,864426.401,786145.36,44034.408,34246.633,217231.79200000002,0.0,0.0,121.416,0.8290000000000001,0.0
2022-08-27,863545.566,761844.257,44041.661,57659.648,216454.155,0.0,0.0,121.517,0.8260000000000001,0.0
2022-08-28,853246.97,729425.117,42119.253,81702.6,214651.492,0.0,0.0,117.901,0.675,0.0
2022-08-29,869574.633,779928.811,39027.237,50618.585,218445.111,0.0,0.0,106.142,0.487,0.0
2022-08-30,871812.697,800090.942,41734.638,29987.117,219868.152,0.0,0.0,112.476,0.623,0.0
2022-08-31,871262.052,798081.862,44339.11,28841.079999999998,220493.083,0.0,0.0,118.65899999999999,0.775,0.0
2022-09-01,860856.555,791735.873,39130.883,29989.799000000003,221041.502,0.0,0.0,120.397,0.637,0.0
2022-09-02,884686.107,796658.355,39379.969,48647.783,219967.13,0.0,0.0,120.85,0.662,0.0
2022-09-03,904463.047,795943.364,39359.953,69159.73,219072.465,0.0,0.0,121.188,0.672,0.0
2022-09-04,833536.152,749085.835,38110.05,46340.267,216429.742,0.0,0.0,119.373,0.575,0.0
2022-09-05,855849.259,784079.646,35003.943999999996,36765.669,218749.839,0.0,0.0,107.533,0.392,0.0
2022-09-06,869870.523,799713.727,41571.639,28585.157,220345.426,0.0,0.0,119.89699999999999,0.732,0.0
2022-09-07,885747.679,805819.0989999999,43803.121,36125.459,220933.402,0.0,0.0,122.078,0.809,0.0
2022-09-08,889398.282,795541.471,43583.439,50273.372,220899.409,0.0,0.0,122.404,0.798,0.0
2022-09-09,859592.3,776923.134,43459.852,39209.314,220451.761,0.0,0.0,122.122,0.788,0.0
2022-09-10,829904.823,762416.982,41134.807,26353.034,221060.36,0.0,0.0,116.017,0.613,0.0
2022-09-11,782649.026,709890.571,41269.020000000004,31489.434999999998,216892.664,0.0,0.0,116.709,0.6180000000000001,0.0
2022-09-12,795571.701,719036.56,36947.157,39587.984,216857.123,0.0,0.0,106.429,0.463,0.0
2022-09-13,808366.329,716331.205,43149.324,48885.799999999996,216278.861,0.0,0.0,119.796,0.756,0.0
2022-09-14,796973.515,715960.85,44149.871999999996,36862.793,218135.375,0.0,0.0,121.904,0.788,0.0
2022-09-15,779262.398,705386.147,44647.735,29228.516,218311.313,0.0,0.0,122.698,0.8180000000000001,0.0
2022-09-16,738625.111,665507.062,44616.591,28501.458,214434.615,0.0,0.0,122.91,0.8420000000000001,0.0
2022-09-17,764580.426,690710.227,43977.707,29892.492,214941.777,0.0,0.0,121.878,0.8170000000000001,0.0
2022-09-18,817674.7829999999,697147.11,43360.551,77167.122,214880.30299999999,0.0,0.0,120.407,0.712,0.0
2022-09-19,831107.671,740898.098,37630.481,52579.092,218119.708,0.0,0.0,107.892,0.47200000000000003,0.0
2022-09-20,817064.594,736714.925,42492.984,37856.685,219399.75400000002,0.0,0.0,120.455,0.783,0.0
2022-09-21,801382.475,724058.543,44061.759,33262.173,218125.368,0.0,0.0,122.878,0.8420000000000001,0.0
2022-09-22,758561.483,691578.351,44343.816,22639.316,215425.382,0.0,0.0,123.439,0.853,0.0
2022-09-23,771669.91,679788.135,44531.308,47350.467,214249.488,0.0,0.0,123.316,0.8550000000000001,0.0
2022-09-24,785227.524,670434.6900000001,44536.775,70256.059,214994.562,0.0,0.0,123.452,0.8500000000000001,0.0
2022-09-25,767411.062,673517.327,43358.255000000005,50535.48,214516.13,0.0,0.0,120.931,0.741,0.0
2022-09-26,807195.503,734279.145,38211.715000000004,34704.643000000004,217842.98200000002,0.0,0.0,109.498,0.535,0.0
2022-09-27,826623.901,739264.481,47843.297,39516.123,217766.38999999998,0.0,0.0,122.19800000000001,0.8280000000000001,0.0
2022-09-28,842986.627,741877.555,49841.078,51267.994,219361.081,0.0,0.0,125.13300000000001,0.9209999999999999,0.0
2022-09-29,883337.647,750456.207,50003.993,82877.447,221836.99,0.0,0.0,125.616,0.9279999999999999,0.0
2022-09-30,852761.245,750159.495,50584.342,52017.408,220886.001,0.0,0.0,125.933,0.9480000000000001,0.0
2022-10-01,798427.645,724048.224,41749.96,32629.461,219201.50900000002,0.0,0.0,125.407,0.655,0.0
2022-10-02,762840.204,692543.277,38641.817,31655.11,215487.984,0.0,0.0,118.545,0.466,0.0
