date,total,power,traffic,residential_scope1,residential_scope2,industrial,avation,city,traffic_NOx,traffic_pm25
2020-03-26,11231.266,9586.541,1254.093,390.632,1881.002,,,Vadodara,4.462,0.0
2020-03-27,10740.77,9522.759,1218.011,0.0,1858.926,,,Vadodara,4.258,0.0
2020-03-28,10936.824999999999,9539.498,952.669,444.658,1832.534,,,Vadodara,3.163,0.0
2020-03-29,10731.934000000001,9206.932,1065.1,459.902,1845.135,,,Vadodara,3.827,0.0
2020-03-30,10517.261,8954.328,1139.807,423.126,1861.832,,,Vadodara,4.034,0.0
2020-03-31,10386.082,8937.397,1245.963,202.722,1852.65,,,Vadodara,4.549,0.0
2020-04-01,11382.149,9321.767,1262.232,798.15,1848.305,,,Vadodara,4.781,0.0
2020-04-02,11335.301000000001,9568.468,1268.7,498.133,1875.485,,,Vadodara,4.818,0.0
2020-04-03,11383.326000000001,9659.498,1264.547,459.281,1902.49,,,Vadodara,4.796,0.0
2020-04-04,11107.896999999999,9603.78,1072.594,431.523,1915.626,,,Vadodara,4.097,0.0
2020-04-05,10490.152,9243.15,1247.002,0.0,1906.613,,,Vadodara,4.783,0.0
2020-04-06,11483.995,9742.116,1271.931,469.948,1902.404,,,Vadodara,4.8,0.0
2020-04-07,11543.622,9767.529,1311.523,464.57,1883.899,,,Vadodara,4.826,0.0
2020-04-08,11495.721,9771.527,1308.108,416.086,1866.002,,,Vadodara,4.826,0.0
2020-04-09,11139.531,9811.734,1327.797,0.0,1879.978,,,Vadodara,4.932,0.0
2020-04-10,11165.488,9857.339,1308.149,0.0,1911.092,,,Vadodara,4.808,0.0
2020-04-11,11134.349000000002,9556.262,1102.949,475.138,1936.585,,,Vadodara,4.073,0.0
2020-04-12,11235.619,9400.859,1251.685,583.075,1942.649,,,Vadodara,4.707,0.0
2020-04-13,11632.612000000001,9950.967,1265.492,416.153,1951.365,,,Vadodara,4.746,0.0
2020-04-14,11517.5,9763.482,1261.955,492.063,1961.398,,,Vadodara,4.718,0.0
2020-04-15,10988.577,9736.625,1251.952,0.0,1954.569,,,Vadodara,4.701,0.0
2020-04-16,11097.469000000001,9403.579,1223.585,470.305,1946.493,,,Vadodara,4.639,0.0
2020-04-17,10990.288,9372.278,1201.34,416.67,1937.425,,,Vadodara,4.552,0.0
2020-04-18,10772.069,9218.197,956.928,596.944,1937.502,,,Vadodara,3.534,0.0
2020-04-19,10656.199,8952.829,1248.089,455.281,1929.349,,,Vadodara,4.675,0.0
2020-04-20,11230.199,9568.17,1269.226,392.803,1914.255,,,Vadodara,4.741,0.0
2020-04-21,11344.345,9639.787,1253.8,450.758,1927.014,,,Vadodara,4.624,0.0
2020-04-22,11055.172999999999,9315.871,1238.222,501.08,1938.676,,,Vadodara,4.549,0.0
2020-04-23,11287.037,9554.581,1256.751,475.705,1941.469,,,Vadodara,4.679,0.0
2020-04-24,11397.305,9748.725,1246.936,401.644,1929.78,,,Vadodara,4.639,0.0
2020-04-25,10565.721,9579.307,984.506,1.908,1893.271,,,Vadodara,3.54,0.0
2020-04-26,10819.361,9378.74,1251.834,188.787,1891.772,,,Vadodara,4.699,0.0
2020-04-27,11398.11,9686.756,1262.316,449.038,1900.814,,,Vadodara,4.732,0.0
2020-04-28,11453.819,9677.867,1255.894,520.058,1934.693,,,Vadodara,4.662,0.0
2020-04-29,11409.752999999999,9694.991,1265.354,449.408,1956.648,,,Vadodara,4.73,0.0
2020-04-30,10813.211,9500.295,1259.848,53.068,1945.886,,,Vadodara,4.717,0.0
2020-05-01,9977.617999999999,8960.514,1008.099,9.005,1924.947,,,Vadodara,3.841,0.0
2020-05-02,10246.53,8961.411,828.383,456.736,1911.388,,,Vadodara,3.077,0.0
2020-05-03,10661.138,8824.035,1013.995,823.108,1898.928,,,Vadodara,3.895,0.0
2020-05-04,10662.605,9080.442,1033.632,548.531,1916.894,,,Vadodara,3.927,0.0
2020-05-05,10551.025999999998,9074.926,1025.906,450.194,1919.475,,,Vadodara,3.864,0.0
2020-05-06,10258.8,9235.938,1022.862,0.0,1920.419,,,Vadodara,3.824,0.0
2020-05-07,10702.422,9542.696,1037.883,121.843,1914.362,,,Vadodara,3.911,0.0
2020-05-08,10982.836,9472.783,1031.813,478.24,1909.188,,,Vadodara,3.882,0.0
2020-05-09,10677.529,9325.754,839.185,512.59,1906.485,,,Vadodara,3.073,0.0
2020-05-10,10324.679,8910.902,1021.72,392.057,1895.045,,,Vadodara,3.811,0.0
2020-05-11,10180.846,8790.921,999.032,390.893,1883.328,,,Vadodara,3.649,0.0
2020-05-12,9864.545,8844.149,1012.526,7.87,1896.701,,,Vadodara,3.711,0.0
2020-05-13,10244.911999999998,8839.568,1011.023,394.321,1908.326,,,Vadodara,3.709,0.0
2020-05-14,10295.339999999998,8850.586,1013.533,431.221,1920.036,,,Vadodara,3.756,0.0
2020-05-15,10289.528,8862.176,992.805,434.547,1925.541,,,Vadodara,3.655,0.0
2020-05-16,9987.479,8742.478,796.75,448.251,1927.689,,,Vadodara,2.83,0.0
2020-05-17,9783.314,8732.718,1023.849,26.747,1928.822,,,Vadodara,3.839,0.0
2020-05-18,9461.816,8146.981,915.876,398.959,1896.494,,,Vadodara,3.229,0.0
2020-05-19,10158.047,8562.563,984.236,611.248,1892.349,,,Vadodara,3.574,0.0
2020-05-20,10453.862,8750.414,1008.737,694.711,1892.377,,,Vadodara,3.731,0.0
2020-05-21,9982.267,8524.55,1022.606,435.111,1884.529,,,Vadodara,3.861,0.0
2020-05-22,9334.567000000001,8356.351,963.258,14.958,1872.633,,,Vadodara,3.51,0.0
2020-05-23,9667.333,8561.169,817.234,288.93,1882.751,,,Vadodara,2.994,0.0
2020-05-24,10338.337000000001,8829.343,1051.965,457.029,1907.966,,,Vadodara,3.994,0.0
2020-05-25,9872.879,8351.351,1057.347,464.181,1897.083,,,Vadodara,4.001,0.0
2020-05-26,10056.025,8599.773,1063.123,393.129,1892.574,,,Vadodara,4.024,0.0
2020-05-27,9781.593,8721.689,1059.904,0.0,1890.168,,,Vadodara,4.031,0.0
2020-05-28,10478.472,9041.947,1054.944,381.581,1917.704,,,Vadodara,4.019,0.0
2020-05-29,10377.789,8951.67,1048.802,377.317,1925.0,,,Vadodara,4.007,0.0
2020-05-30,10409.033,8776.304,922.802,709.927,1877.741,,,Vadodara,3.593,0.0
2020-05-31,10242.895,8570.774,1035.959,636.162,1865.643,,,Vadodara,3.984,0.0
2020-06-01,8703.636999999999,7519.548,1184.089,0.0,1831.155,,,Vadodara,4.352,0.0
2020-06-02,9132.195,7649.327,1186.299,296.569,1838.178,,,Vadodara,4.338,0.0
2020-06-03,8759.843,7576.282,1183.561,0.0,1769.435,,,Vadodara,4.336,0.0
2020-06-04,9463.857,7860.816,1181.422,421.619,1824.358,,,Vadodara,4.35,0.0
2020-06-05,9337.803,7823.582,1167.874,346.347,1944.848,,,Vadodara,4.311,0.0
2020-06-06,9306.113,7903.534,1037.685,364.894,1940.04,,,Vadodara,3.651,0.0
2020-06-07,9050.167000000001,7764.149,1190.265,95.753,1941.744,,,Vadodara,4.348,0.0
2020-06-08,9326.981,8129.654,1197.327,0.0,1944.192,,,Vadodara,4.392,0.0
2020-06-09,9775.140000000001,8244.981,1203.968,326.191,1941.686,,,Vadodara,4.413,0.0
2020-06-10,9957.515,8380.739,1200.618,376.158,1943.6,,,Vadodara,4.376,0.0
2020-06-11,9536.494,8337.323,1199.171,0.0,1954.92,,,Vadodara,4.406,0.0
2020-06-12,9579.606,8386.605,1193.001,0.0,1948.836,,,Vadodara,4.37,0.0
2020-06-13,9207.777,8080.271,1065.181,62.325,1959.359,,,Vadodara,3.714,0.0
2020-06-14,9093.82,7850.101,1237.716,6.003,1934.137,,,Vadodara,4.395,0.0
2020-06-15,9517.132,8311.999,1205.133,0.0,1979.731,,,Vadodara,4.421,0.0
2020-06-16,9840.307,8189.762,1204.969,445.576,1959.884,,,Vadodara,4.398,0.0
2020-06-17,10046.135999999999,8319.613,1212.122,514.401,1934.672,,,Vadodara,4.434,0.0
2020-06-18,10431.316,8408.173,1215.734,807.409,1936.878,,,Vadodara,4.449,0.0
2020-06-19,9842.492,8251.161,1206.55,384.781,1919.942,,,Vadodara,4.426,0.0
2020-06-20,9550.697,8176.046,1062.731,311.92,1903.966,,,Vadodara,3.721,0.0
2020-06-21,9429.973000000002,7889.778,1198.477,341.718,1913.165,,,Vadodara,4.39,0.0
2020-06-22,9540.883000000002,8337.521,1203.362,0.0,1934.92,,,Vadodara,4.403,0.0
2020-06-23,10233.346000000001,8645.011,1206.994,381.341,1922.907,,,Vadodara,4.421,0.0
2020-06-24,9719.724999999999,8396.418,1209.998,113.309,1913.0,,,Vadodara,4.434,0.0
2020-06-25,9735.963,8512.766,1208.565,14.632,1914.523,,,Vadodara,4.43,0.0
2020-06-26,9625.476999999999,8219.801,1200.775,204.901,1898.938,,,Vadodara,4.419,0.0
2020-06-27,9528.497,8109.794,1049.804,368.899,1890.575,,,Vadodara,3.656,0.0
2020-06-28,9274.527,7785.326,1197.365,291.836,1883.188,,,Vadodara,4.397,0.0
2020-06-29,9616.523000000001,8076.338,1198.145,342.04,1932.499,,,Vadodara,4.38,0.0
2020-06-30,9887.816,8608.829,1203.929,75.058,1928.341,,,Vadodara,4.41,0.0
2020-07-01,9988.350999999999,8504.309,1182.492,301.55,1910.464,,,Vadodara,4.157,0.0
2020-07-02,10168.139000000001,8604.983,1174.951,388.205,1927.226,,,Vadodara,4.151,0.0
2020-07-03,9806.426,8614.269,1170.159,21.998,1931.965,,,Vadodara,4.151,0.0
2020-07-04,9615.424,8185.548,1031.926,397.95,1950.903,,,Vadodara,3.485,0.0
2020-07-05,8864.951000000001,7300.832,1166.169,397.95,1962.936,,,Vadodara,4.126,0.0
2020-07-06,8816.089,7634.509,1181.58,0.0,1924.708,,,Vadodara,4.148,0.0
2020-07-07,9780.784,8241.203,1191.295,348.286,1947.872,,,Vadodara,4.155,0.0
2020-07-08,9661.071,8121.324,1189.625,350.122,1938.622,,,Vadodara,4.157,0.0
2020-07-09,9782.724999999999,8333.487,1190.482,258.756,1943.973,,,Vadodara,4.171,0.0
2020-07-10,9812.8,8291.398,1185.731,335.671,1965.813,,,Vadodara,4.181,0.0
2020-07-11,8922.753999999999,7830.134,1062.633,29.987,1956.598,,,Vadodara,3.529,0.0
2020-07-12,8499.812,7310.513,1189.299,0.0,1933.544,,,Vadodara,4.146,0.0
2020-07-13,9944.889,8440.842,1190.674,313.373,1954.799,,,Vadodara,4.167,0.0
2020-07-14,10356.191,8842.762,1197.99,315.439,1957.107,,,Vadodara,4.189,0.0
2020-07-15,10019.512,8507.029,1197.044,315.439,2005.472,,,Vadodara,4.191,0.0
2020-07-16,9657.188,8460.105,1197.083,0.0,1995.89,,,Vadodara,4.19,0.0
